[ERROR] index=141177, id=242190997, error=HTTP 429
[ERROR] index=141195, id=176136855, error=HTTP 429
[ERROR] index=141198, id=193920627, error=HTTP 429
[ERROR] index=141345, id=192323830, error=HTTP 429
[ERROR] index=141474, id=91932472, error=HTTP 404
[ERROR] index=141521, id=74532664, error=HTTP 404
[ERROR] index=141527, id=75769663, error=HTTP 404
[ERROR] index=141688, id=91938807, error=HTTP 404
[ERROR] index=141747, id=91940010, error=HTTP 404
[ERROR] index=141826, id=91937597, error=HTTP 404
[ERROR] index=141978, id=15238648, error=HTTP 429
[ERROR] index=141984, id=193487725, error=HTTP 429
